itemid,categoryid,parentid,category_depth
1689,1233,1257,2
1690,958,1041,4
1691,179,1259,2
1692,360,1174,3
1693,1084,194,3
1695,1404,593,2
1696,1387,933,2
1697,730,1482,1
1698,1279,1606,3
1699,530,432,3
1700,333,1497,2
1701,173,788,2
1702,173,788,2
1703,324,1145,3
1704,1421,105,2
1705,1301,1034,2
1706,1007,485,3
1707,844,1458,3
1708,173,788,2
1709,77,590,3
1710,1246,945,2
1711,1029,1181,3
1712,184,1009,2
1713,806,1497,2
1714,769,587,2
1715,1007,485,3
1716,746,1200,2
1717,575,1257,2
1718,342,500,2
1719,988,727,2
1720,1172,810,2
1721,1680,587,2
1722,1680,587,2
1723,173,788,2
1724,844,1458,3
1725,173,788,2
1726,977,871,2
1728,242,1531,2
1729,65,293,2
1730,414,206,3
1731,158,1621,2
1733,403,1687,3
1734,1384,1458,3
1735,342,500,2
1736,741,362,2
1737,718,622,3
1738,126,871,2
1739,53,1202,2
1740,1317,897,3
1741,1070,1423,2
1742,1172,810,2
1743,1069,362,2
1744,1680,587,2
1745,421,1424,2
1747,479,520,4
1748,1250,1423,2
1749,1387,933,2
1750,1477,206,3
1751,392,1202,2
1752,656,1125,3
1753,227,602,2
1755,996,1259,2
1756,1404,593,2
1757,769,587,2
1758,1504,587,2
1759,769,587,2
1760,333,1497,2
1761,1387,933,2
1762,1607,593,2
1763,342,500,2
1765,1639,1181,3
1766,1051,955,3
1767,976,1009,2
1768,282,113,2
1769,1286,854,2
1770,1142,485,3
1771,1069,362,2
1772,646,1606,3
1773,844,1458,3
1774,1285,1259,2
1775,1250,1423,2
1776,126,871,2
1777,769,587,2
1778,1301,1034,2
1779,1051,955,3
1780,269,33,2
1781,1135,1329,3
1782,111,362,2
1783,342,500,2
1784,389,1259,2
1785,429,113,2
1787,646,1606,3
1788,619,145,2
1790,173,788,2
1791,1169,92,2
1792,1244,500,2
1793,176,713,3
1794,196,1667,3
1795,123,214,3
1796,414,206,3
1797,1408,1259,2
1798,472,1259,2
1799,1018,1331,4
1800,239,1515,3
1801,302,1458,3
1802,1069,362,2
1804,959,1095,3
1806,686,594,3
1807,1231,901,2
1808,1533,602,2
1809,1069,362,2
1810,1020,1329,3
1811,1506,213,3
1814,106,381,2
1815,1196,1181,3
1816,1434,1136,3
1818,1250,1423,2
1819,1639,1181,3
1820,741,362,2
1823,1343,25,2
1824,434,968,2
1825,1248,1368,3
1826,1250,1423,2
1827,769,587,2
1828,704,1426,2
1829,342,500,2
1830,1044,1687,3
1831,1220,125,4
1832,342,500,2
1833,242,1531,2
1835,64,206,3
1837,130,145,2
1838,598,362,2
1839,728,1009,2
1840,1142,485,3
1841,1171,938,3
1842,342,500,2
1843,619,145,2
1845,1221,1426,2
1846,1338,1278,2
1847,867,441,3
1848,1483,561,2
1851,160,605,2
1852,927,605,2
1853,972,1249,2
1854,421,1424,2
1855,780,1067,3
1856,196,1667,3
1857,196,1667,3
1859,1171,938,3
1860,589,1308,3
1861,1404,593,2
1862,1076,986,2
1863,158,1621,2
1864,225,593,2
1865,1084,194,3
1866,1301,1034,2
1868,227,602,2
1869,741,362,2
1871,646,1606,3
1872,1070,1423,2
1874,1574,1257,2
1875,337,653,1
1876,1238,265,3
1877,1255,587,2
1878,333,1497,2
1879,633,568,3
1880,484,127,3
1881,1070,1423,2
1882,259,71,2
1883,244,1495,2
1884,330,986,2
1885,1650,1426,2
1886,350,362,2
1888,1113,1145,3
1889,1142,485,3
1890,1250,1423,2
1891,1375,805,3
1892,528,1079,3
1893,1250,1423,2
1894,279,777,3
1895,1051,955,3
1896,1233,1257,2
1897,242,1531,2
1898,619,145,2
1899,421,1424,2
1900,342,500,2
1901,507,1546,3
1902,126,871,2
1903,1663,1398,2
1904,619,145,2
1905,1680,587,2
1906,236,647,3
1907,1646,114,3
1908,1280,605,2
1909,769,587,2
1910,196,1667,3
1911,1007,485,3
1912,1378,322,3
1914,828,293,2
1915,1221,1426,2
1916,748,781,4
1917,1286,854,2
1918,816,623,3
1919,1623,1066,3
1920,65,293,2
1921,741,362,2
1923,1646,114,3
1924,704,1426,2
1925,619,145,2
1926,421,1424,2
1927,1301,1034,2
1928,472,1259,2
1929,1475,905,3
1930,242,1531,2
1931,361,872,2
1932,130,145,2
1933,1119,125,4
1934,936,143,2
1935,844,1458,3
1936,1680,587,2
1937,577,114,3
1938,371,1482,1
1939,1680,587,2
1940,1285,1259,2
1941,84,1308,3
1942,1680,587,2
1943,1639,1181,3
1945,84,1308,3
1946,646,1606,3
1947,1611,1081,2
1948,429,113,2
1949,1542,745,3
1950,64,206,3
1951,551,766,3
1952,1441,1566,2
1953,184,1009,2
1955,1378,322,3
1956,1388,1249,2
1957,0,605,2
1958,479,520,4
1959,1506,213,3
1960,1325,1684,2
1961,737,854,2
1962,1301,1034,2
1963,1051,955,3
1964,342,500,2
1965,1285,1259,2
1966,209,293,2
1967,64,206,3
1968,198,1009,2
1969,282,113,2
1970,924,1416,2
1971,1395,1012,3
1972,1061,1259,2
1973,263,143,2
1975,1,854,2
1977,1248,1368,3
1978,1279,1606,3
1979,1464,745,3
1980,769,587,2
1981,124,104,3
1982,1142,485,3
1983,84,1308,3
1984,175,1492,3
1985,248,1596,2
1986,449,1139,2
1987,1468,1136,3
1988,1680,587,2
1989,1070,1423,2
1990,342,500,2
1991,173,788,2
1992,330,986,2
1993,251,194,3
1994,1435,131,3
1995,1117,14,3
1996,1142,485,3
1997,173,788,2
1998,320,854,2
1999,1679,893,3
2000,769,587,2
2002,1483,561,2
2004,1343,25,2
2005,1111,835,3
2006,558,92,2
2007,988,727,2
2009,1,854,2
2010,842,1518,3
2011,421,1424,2
2012,1163,561,2
2013,806,1497,2
2014,1061,1259,2
2015,1408,1259,2
2017,1301,1034,2
2018,1447,351,2
2020,1403,440,2
2021,1172,810,2
2022,1070,1423,2
2023,1171,938,3
2024,69,485,3
2025,1301,1034,2
2026,330,986,2
2027,1163,561,2
2028,741,362,2
2029,195,1079,3
2030,1376,480,3
2031,179,1259,2
2032,976,1009,2
2034,686,594,3
2035,484,127,3
2036,1250,1423,2
2037,1343,25,2
2038,1250,1423,2
2039,1114,113,2
2040,176,713,3
2041,1070,1423,2
2042,239,1515,3
2043,3,1281,3
2045,173,788,2
2046,828,293,2
2047,267,1566,2
2048,342,500,2
2049,1282,25,2
2050,1421,105,2
2051,799,920,2
2052,730,1482,1
2054,242,1531,2
2055,1317,897,3
2056,828,293,2
2057,1051,955,3
2059,1489,1009,2
2060,130,145,2
2061,924,1416,2
2062,342,500,2
2063,342,500,2
2064,1415,14,3
2065,1117,14,3
2067,130,145,2
2068,1677,896,3
2071,792,805,3
2072,1393,1383,3
2074,1029,1181,3
2075,730,1482,1
2076,1073,580,3
2077,508,362,2
2080,619,145,2
2081,1355,312,2
2082,1051,955,3
2083,342,500,2
2084,1007,485,3
2085,1007,485,3
2086,782,1562,3
2087,851,587,2
2089,1265,1136,3
2091,1277,312,2
2093,354,1009,2
2094,1196,1181,3
2095,1301,1034,2
2096,1279,1606,3
2097,342,500,2
2098,686,594,3
2099,1135,1329,3
2100,1342,362,2
2101,926,852,4
2102,598,362,2
2105,1605,1531,2
2106,1395,1012,3
2107,1264,1687,3
2108,595,186,3
2109,1135,1329,3
2110,1051,955,3
2111,535,426,3
2112,492,362,2
2113,1663,1398,2
2114,1408,1259,2
2115,1091,573,4
2116,936,143,2
2117,598,362,2
2120,1007,485,3
2121,209,293,2
2122,1061,1259,2
2123,1477,206,3
2124,196,1667,3
2125,417,1215,3
2127,806,1497,2
2129,610,1239,3
2131,198,1009,2
2132,342,500,2
2133,160,605,2
2134,173,788,2
2135,47,381,2
2136,1404,593,2
2137,1244,500,2
2138,746,1200,2
2139,1404,593,2
2140,1385,1202,2
2141,126,871,2
2142,1135,1329,3
2143,1051,955,3
2144,1462,893,3
2145,1388,1249,2
2146,1026,351,2
2147,686,594,3
2148,173,788,2
2150,1049,1606,3
2151,914,226,3
2152,389,1259,2
2153,158,1621,2
2154,263,143,2
2156,209,293,2
2157,130,145,2
2158,438,312,2
2159,1489,1009,2
2160,1084,194,3
2161,1404,593,2
2162,263,143,2
2163,1007,485,3
2164,284,1009,2
2165,801,766,3
2166,424,341,4
2167,342,500,2
2168,421,1424,2
2169,1390,121,3
2170,1298,335,3
2171,1625,1141,3
2172,1404,593,2
2173,1084,194,3
2174,256,1257,2
2175,1085,1228,4
2176,1084,194,3
2177,1231,901,2
2178,209,293,2
2179,1244,500,2
2180,173,788,2
2181,1179,580,3
2182,1051,955,3
2183,1496,968,2
2184,1301,1034,2
2185,683,1606,3
2186,1542,745,3
2187,1250,1423,2
2188,354,1009,2
2189,1261,25,2
2190,769,587,2
2191,268,138,4
2194,1385,1202,2
2195,1169,92,2
2196,1388,1249,2
2197,937,1174,3
2198,1285,1259,2
2199,1069,362,2
2200,1233,1257,2
2201,173,788,2
2203,1677,896,3
2204,1173,805,3
2205,1560,293,2
2206,1325,1684,2
2207,173,788,2
2208,1002,879,2
2209,406,872,2
2210,984,827,3
2211,389,1259,2
2212,769,587,2
2213,512,362,2
2214,525,1566,2
2215,518,362,2
2216,1625,1141,3
2217,1073,580,3
2218,619,145,2
2220,558,92,2
2221,333,1497,2
2222,126,871,2
2223,507,1546,3
2227,828,293,2
2228,1652,1368,3
2229,1244,500,2
2231,77,590,3
2232,304,1673,2
2233,176,713,3
2234,914,226,3
2235,1511,409,2
2236,1135,1329,3
2237,1549,1329,3
2238,746,1200,2
2239,924,1416,2
2240,1301,1034,2
2241,1142,485,3
2242,545,143,2
2243,342,500,2
2245,746,1200,2
2246,646,1606,3
2247,389,1259,2
2248,289,1416,2
2249,1554,1678,2
2250,1301,1034,2
2251,1638,766,3
2252,1090,648,4
2253,926,852,4
2254,492,362,2
2255,1196,1181,3
2256,176,713,3
2258,1135,1329,3
2259,800,383,3
2260,1344,713,3
2261,173,788,2
2262,1163,561,2
2263,292,1426,2
2264,769,587,2
2265,1091,573,4
2266,730,1482,1
2267,1114,113,2
2269,1447,351,2
2270,1529,805,3
2271,130,145,2
2272,342,500,2
2273,56,1497,2
2274,842,1518,3
2275,1317,897,3
2276,628,149,3
2277,606,810,2
2278,1493,594,3
2279,1,854,2
2280,686,594,3
2281,342,500,2
2282,917,1374,3
2283,730,1482,1
2284,508,362,2
2285,858,1426,2
2286,589,1308,3
2288,333,1497,2
2289,863,194,3
2290,1069,362,2
2291,1142,485,3
2292,421,1424,2
2293,1105,1424,2
2294,1172,810,2
2295,1348,92,2
2296,1172,810,2
2297,173,788,2
2298,64,206,3
2301,251,194,3
2302,1498,580,3
2303,1250,1423,2
2304,1221,1426,2
2305,1196,1181,3
2306,330,986,2
2307,422,489,3
2310,403,1687,3
2311,1666,1684,2
2312,508,362,2
2313,491,679,1
2314,268,138,4
2315,1007,485,3
2316,284,1009,2
2318,342,500,2
2319,1188,1497,2
2320,739,1181,3
2321,1007,485,3
2322,1317,897,3
2323,1070,1423,2
2324,331,1487,3
2325,619,145,2
2326,130,145,2
2327,65,293,2
2328,196,1667,3
2329,1477,206,3
2330,1285,1259,2
2331,847,101,3
2332,958,1041,4
2333,1114,113,2
2334,730,1482,1
2335,84,1308,3
2336,1680,587,2
2337,491,679,1
2338,1014,1110,2
2339,342,500,2
2340,618,105,2
2341,523,593,2
2342,1248,1368,3
2343,1338,1278,2
2344,342,500,2
2345,1051,955,3
2346,1358,1009,2
2347,1338,1278,2
2348,342,500,2
2349,705,1487,3
2350,1285,1259,2
2351,1694,1621,2
2352,390,1546,3
2353,646,1606,3
2354,1373,872,2
2355,769,587,2
2356,184,1009,2
2357,1144,1239,3
2359,741,362,2
2360,84,1308,3
2361,374,131,3
2362,739,1181,3
2363,492,362,2
2364,1241,101,3
2365,421,1424,2
2366,1301,1034,2
2367,730,1482,1
2369,619,145,2
2370,741,362,2
2371,1339,1534,3
2373,1421,105,2
2374,282,113,2
2375,828,293,2
2376,1578,1249,2
2377,69,485,3
2378,242,1531,2
2379,289,1416,2
2380,941,1492,3
2381,769,587,2
2383,741,362,2
2384,769,587,2
2385,562,986,2
2386,1663,1398,2
2387,209,293,2
2388,1076,986,2
2390,1007,485,3
2391,173,788,2
2392,1301,1034,2
2393,1675,1550,3
2394,937,1174,3
2395,1172,810,2
2396,274,381,2
2397,1503,580,3
2398,610,1239,3
2399,342,500,2
2401,746,1200,2
2402,769,587,2
2403,646,1606,3
2404,691,1079,3
2405,1191,61,2
2406,330,986,2
2407,844,1458,3
2408,65,293,2
2409,1007,485,3
2410,646,1606,3
2411,1493,594,3
2412,1489,1009,2
2413,818,852,4
2414,472,1259,2
2415,1445,293,2
2416,606,810,2
2417,769,587,2
2418,1486,140,1
2419,1084,194,3
2420,545,143,2
2421,1248,1368,3
2422,227,602,2
2423,619,145,2
2424,1404,593,2
2425,342,500,2
2426,1007,485,3
2428,1589,1426,2
2429,342,500,2
2430,1344,713,3
2431,1301,1034,2
2432,1578,1249,2
2433,209,293,2
2434,828,293,2
2435,209,293,2
2436,598,362,2
2438,360,1174,3
2439,996,1259,2
2440,936,143,2
2441,742,1067,3
2442,289,1416,2
2443,1404,593,2
2444,1317,897,3
2445,1338,1278,2
2446,1007,485,3
2448,1196,1181,3
2449,342,500,2
2450,1142,485,3
2451,173,788,2
2452,389,1259,2
2453,196,1667,3
2455,589,1308,3
2456,130,145,2
2457,1002,879,2
2458,1533,602,2
2459,828,293,2
2460,508,362,2
2461,209,293,2
2462,173,788,2
2463,972,1249,2
2464,769,587,2
2465,1250,1423,2
2466,173,788,2
2467,65,293,2
2468,1076,986,2
2469,858,1426,2
2471,730,1482,1
2472,1412,107,2
2473,952,362,2
2474,1395,1012,3
2475,758,781,4
2476,1084,194,3
2477,1605,1531,2
2478,342,500,2
2479,769,587,2
2480,578,1278,2
2482,1196,1181,3
2483,1061,1259,2
2484,646,1606,3
2485,1007,485,3
2486,1301,1034,2
2487,1674,1420,2
2489,327,92,2
2490,1483,561,2
2491,350,362,2
2492,72,620,4
2493,1147,1027,2
2494,683,1606,3
2495,881,1012,3
2496,1418,896,3
2497,1287,1009,2
2498,1328,432,3
2499,65,293,2
2500,342,500,2
2501,728,1009,2
2502,133,114,3
2503,1286,854,2
2504,1186,312,2
2505,29,1678,2
2506,1675,1550,3
2507,1498,580,3
2508,479,520,4
2509,1680,587,2
2510,492,362,2
2512,269,33,2
2513,242,1531,2
2514,572,1066,3
2515,1007,485,3
2516,1429,593,2
2517,589,1308,3
2518,1675,1550,3
2519,558,92,2
2520,589,1308,3
2521,1282,25,2
2522,1376,480,3
2523,612,54,3
2524,1404,593,2
2525,176,713,3
2526,374,131,3
2527,209,293,2
2528,1680,587,2
2529,769,587,2
2530,217,908,4
2532,130,145,2
2533,1301,1034,2
2534,1049,1606,3
2536,1197,777,3
2537,1219,121,3
2539,69,485,3
2540,304,1673,2
2541,728,1009,2
2542,1163,561,2
2543,173,788,2
2545,844,1458,3
2546,1634,143,2
2547,342,500,2
2548,782,1562,3
2549,263,143,2
2551,475,1550,3
2552,173,788,2
2553,911,1531,2
2554,491,679,1
2555,84,1308,3
2558,1620,937,4
2559,1343,25,2
2560,53,1202,2
2561,1113,1145,3
2562,173,788,2
2563,855,1591,2
2565,1007,485,3
2566,342,500,2
2567,807,620,4
2568,1113,1145,3
2569,273,362,2
2570,236,647,3
2571,324,1145,3
2572,1432,362,2
2573,89,937,4
2576,342,500,2
2577,1007,485,3
2578,315,131,3
2579,1135,1329,3
2580,619,145,2
2581,561,395,1
2582,1173,805,3
2583,508,362,2
2584,1483,561,2
2585,598,362,2
2586,1477,206,3
2587,1421,105,2
2588,1250,1423,2
2589,686,594,3
2590,1114,113,2
2591,242,1531,2
2592,324,1145,3
2593,56,1497,2
2594,131,1486,2
2595,769,587,2
2596,914,226,3
2597,686,594,3
2598,342,500,2
2599,730,1482,1
2600,273,362,2
2601,512,362,2
2602,1567,1531,2
2604,196,1667,3
2605,208,33,2
2606,746,1200,2
2608,1542,745,3
2609,1142,485,3
2610,256,1257,2
2611,176,713,3
2612,356,92,2
2614,284,1009,2
2615,173,788,2
2616,1650,1426,2
2617,1301,1034,2
2618,624,871,2
2619,780,1067,3
2620,844,1458,3
2621,828,293,2
2624,619,145,2
2625,619,145,2
2626,1172,810,2
2627,1404,593,2
2628,69,485,3
2629,342,500,2
2630,691,1079,3
2631,421,1424,2
2632,1245,1259,2
2633,1049,1606,3
2634,491,679,1
2635,333,1497,2
2636,389,1259,2
2637,535,426,3
2638,173,788,2
2639,1135,1329,3
2640,1343,25,2
2641,1626,340,4
2642,1378,322,3
2644,227,602,2
2645,606,810,2
2646,1454,1596,2
2647,1421,105,2
2648,921,143,2
2649,828,293,2
2650,1301,1034,2
2651,5,1637,3
2653,739,1181,3
2654,801,766,3
2655,1250,1423,2
2656,65,293,2
2657,959,1095,3
2658,1408,1259,2
2659,1577,362,2
2660,429,113,2
2661,84,1308,3
2663,389,1259,2
2665,269,33,2
2666,389,1259,2
2668,977,871,2
2669,782,1562,3
2670,606,810,2
2671,1659,825,4
2672,1089,1621,2
2673,746,1200,2
2674,1255,587,2
2675,1301,1034,2
2676,173,788,2
2678,1421,105,2
2679,508,362,2
2680,816,623,3
2681,1084,194,3
2682,988,727,2
2683,1429,593,2
2685,1375,805,3
2686,1301,1034,2
2687,1051,955,3
2688,1279,1606,3
2690,606,810,2
2692,618,105,2
2693,1007,485,3
2694,342,500,2
2695,317,314,3
2696,1343,25,2
2697,389,1259,2
2698,209,293,2
2699,249,164,2
2700,1680,587,2
2701,1142,485,3
2703,1542,745,3
2704,1376,480,3
2705,342,500,2
2706,1279,1606,3
2707,389,1259,2
2708,1464,745,3
2709,342,500,2
2710,671,1426,2
2711,411,561,2
2712,1652,1368,3
2713,217,908,4
2714,330,986,2
2715,937,1174,3
2716,1680,587,2
2717,390,1546,3
2718,48,500,2
2719,1344,713,3
2720,833,901,2
2723,1623,1066,3
2726,1301,1034,2
2727,1680,587,2
2728,316,605,2
2729,1680,587,2
2731,769,587,2
2733,1051,955,3
2734,1233,1257,2
2735,1298,335,3
2736,1007,485,3
2737,1362,587,2
2738,449,1139,2
2739,374,131,3
2740,1289,1056,2
2742,586,1519,2
2745,1301,1034,2
2747,179,1259,2
2748,491,679,1
2749,317,314,3
2750,1483,561,2
2751,1489,1009,2
2753,126,871,2
2754,1663,1398,2
2755,227,602,2
2756,678,250,1
2757,988,727,2
2758,1419,362,2
2759,1421,105,2
2760,1432,362,2
2762,64,206,3
2764,1142,485,3
2765,1011,745,3
2767,921,143,2
2768,499,986,2
2769,844,1458,3
2770,48,500,2
2771,575,1257,2
2772,126,871,2
2773,1455,213,3
2774,173,788,2
2775,1221,1426,2
2776,984,827,3
2777,1285,1259,2
2779,403,1687,3
2780,924,1416,2
2781,421,1424,2
2782,434,968,2
2783,1388,1249,2
2784,610,1239,3
2785,646,1606,3
2786,65,293,2
2787,324,1145,3
2788,1172,810,2
2789,1002,879,2
2790,1084,194,3
2791,1244,500,2
2792,1578,1249,2
2794,818,852,4
2796,29,1678,2
2797,1665,945,2
2798,1646,114,3
2799,967,378,1
2800,1029,1181,3
2801,1248,1368,3
2802,969,1141,3
2803,176,713,3
2804,1285,1259,2
2805,342,500,2
2806,1142,485,3
2807,633,568,3
2808,330,986,2
2809,1493,594,3
2810,844,1458,3
2811,1114,113,2
2812,703,1531,2
2813,1172,810,2
2814,1220,125,4
2815,50,312,2
2816,1177,381,2
2817,1087,622,3
2818,72,620,4
2819,48,500,2
2820,1483,561,2
2821,48,500,2
2822,271,362,2
2823,256,1257,2
2824,1244,500,2
2825,84,1308,3
2826,828,293,2
2827,1250,1423,2
2828,1135,1329,3
2830,619,145,2
2831,1078,1249,2
2832,1244,500,2
2833,1085,1228,4
2834,535,426,3
2836,683,1606,3
2837,1694,1621,2
2838,1578,1249,2
2839,1245,1259,2
2840,1221,1426,2
2841,1404,593,2
2842,421,1424,2
2843,1322,252,3
2844,1542,745,3
2845,1388,1249,2
2846,739,1181,3
2848,619,145,2
2849,1578,1249,2
2850,263,143,2
2851,184,1009,2
2852,1504,587,2
2854,353,755,1
2855,135,1618,3
2858,748,781,4
2859,633,568,3
2860,491,679,1
2861,1343,25,2
2862,196,1667,3
2863,342,500,2
2864,1421,105,2
2865,1007,485,3
2866,272,1687,3
2867,967,378,1
2868,1680,587,2
2869,565,500,2
2870,1114,113,2
2871,1142,485,3
2872,1250,1423,2
2873,1179,580,3
2874,1007,485,3
2875,686,594,3
2876,53,1202,2
2877,173,788,2
2878,1504,587,2
2880,330,986,2
2881,921,143,2
2882,403,1687,3
2883,1404,593,2
2885,1680,587,2
2886,1069,362,2
2887,1084,194,3
2888,64,206,3
2889,572,1066,3
2890,1483,561,2
2891,130,145,2
2892,769,587,2
2894,1455,213,3
2896,342,500,2
2897,342,500,2
2898,769,587,2
2899,209,293,2
2900,598,362,2
2901,135,1618,3
2902,342,500,2
2903,741,362,2
2904,421,1424,2
2905,499,986,2
2906,130,145,2
2907,646,1606,3
2908,976,1009,2
2909,50,312,2
2910,598,362,2
2911,1301,1034,2
2912,769,587,2
2913,769,587,2
2914,1119,125,4
2915,389,1259,2
2916,421,1424,2
2917,799,920,2
2918,545,143,2
2919,1286,854,2
2920,936,143,2
2921,509,110,2
2922,1526,1621,2
2923,282,113,2
2924,691,1079,3
2925,1301,1034,2
2926,518,362,2
2927,324,1145,3
2928,316,605,2
2929,1255,587,2
2930,650,1416,2
2931,1279,1606,3
2932,1191,61,2
2933,1509,620,4
2934,324,1145,3
2935,578,1278,2
2936,242,1531,2
2937,844,1458,3
2938,1362,587,2
2939,411,561,2
2940,209,293,2
2941,1142,485,3
2942,1493,594,3
2943,890,1550,3
2944,342,500,2
2945,1173,805,3
2946,545,143,2
2947,230,1424,2
2948,606,810,2
2949,1387,933,2
2950,1011,745,3
2951,389,1259,2
2952,1680,587,2
2953,56,1497,2
2955,769,587,2
2956,1483,561,2
2957,450,1492,3
2958,360,1174,3
2959,414,206,3
2960,1054,520,4
2961,739,1181,3
2962,575,1257,2
2963,1142,485,3
2964,3,1281,3
2965,531,1058,3
2966,1221,1426,2
2967,1020,1329,3
2968,1173,805,3
2969,130,145,2
2970,342,500,2
2971,730,1482,1
2973,353,755,1
2974,958,1041,4
2975,429,113,2
2976,1245,1259,2
2977,769,587,2
2978,342,500,2
2979,35,20,3
2981,1639,1181,3
2983,64,206,3
2984,746,1200,2
2985,1338,1278,2
2986,1280,605,2
2987,1483,561,2
2988,1680,587,2
2989,1250,1423,2
2990,1007,485,3
2991,1135,1329,3
2992,1047,127,3
2993,1142,485,3
2994,261,1229,2
2996,50,312,2
2997,1244,500,2
2998,1646,114,3
2999,342,500,2
3000,72,620,4
3001,342,500,2
3002,342,500,2
3003,284,1009,2
3004,1205,580,3
3005,924,1416,2
3007,575,1257,2
3008,1119,125,4
3009,173,788,2
3010,195,1079,3
3011,282,113,2
3012,1624,1174,3
3013,1301,1034,2
3015,64,206,3
3016,996,1259,2
3018,926,852,4
3019,512,362,2
3020,497,149,3
3021,1301,1034,2
3022,936,143,2
3024,1549,1329,3
3025,1625,1141,3
3026,1098,897,3
3027,389,1259,2
3028,1503,580,3
3029,1522,1009,2
3030,342,500,2
3031,958,1041,4
3032,1649,945,2
3033,302,1458,3
3034,558,92,2
3035,1186,312,2
3036,729,1175,3
3037,1301,1034,2
3038,1250,1423,2
3039,1609,383,3
3040,1076,986,2
3041,819,798,2
3042,1051,955,3
3043,1188,1497,2
3044,1250,1423,2
3045,598,362,2
3046,1020,1329,3
3047,598,362,2
3048,1061,1259,2
3049,421,1424,2
3051,1573,14,3
3052,1483,561,2
3053,1070,1423,2
3054,35,20,3
3055,1483,561,2
3056,1142,485,3
3057,1186,312,2
3059,828,293,2
3060,617,131,3
3061,1301,1034,2
3062,342,500,2
3063,342,500,2
3064,1069,362,2
3065,256,1257,2
3066,50,312,2
3067,342,500,2
3068,1217,630,2
3070,173,788,2
3071,1558,323,3
3072,1554,1678,2
3073,173,788,2
3074,1285,1259,2
3075,184,1009,2
3076,976,1009,2
3077,1342,362,2
3079,227,602,2
3080,459,1330,3
3081,976,1009,2
3082,628,149,3
3084,64,206,3
3085,342,500,2
3086,324,1145,3
3087,769,587,2
3088,844,1458,3
3089,1173,805,3
3090,1142,485,3
3092,1665,945,2
3093,769,587,2
3094,1474,480,3
3095,324,1145,3
3096,769,587,2
3097,1250,1423,2
3098,1338,1278,2
3099,937,1174,3
3100,584,709,3
3101,769,587,2
3103,1483,561,2
3104,927,605,2
3105,618,105,2
3106,686,594,3
3107,1503,580,3
3108,1142,485,3
3109,730,1482,1
3111,173,788,2
3112,1047,127,3
3113,130,145,2
3114,1007,485,3
3115,1040,1516,4
3116,1675,1550,3
3118,1007,485,3
3119,84,1308,3
3121,619,145,2
3122,1609,383,3
3123,1393,1383,3
3124,1085,1228,4
3125,1233,1257,2
3126,628,149,3
3127,1142,485,3
3129,1192,955,3
3130,799,920,2
3131,248,1596,2
3133,1301,1034,2
3134,1196,1181,3
3136,959,1095,3
3138,1007,485,3
3139,1483,561,2
3140,806,1497,2
3141,818,852,4
3142,1286,854,2
3143,1172,810,2
3144,491,679,1
3145,598,362,2
3146,434,968,2
3147,1493,594,3
3148,65,293,2
3149,1114,113,2
3150,342,500,2
3151,1007,485,3
3152,1159,71,2
3153,342,500,2
3154,765,1229,2
3155,1578,1249,2
3156,173,788,2
3157,239,1515,3
3158,374,131,3
3159,1301,1034,2
3160,806,1497,2
3161,958,1041,4
3162,29,1678,2
3163,126,871,2
3164,959,1095,3
3165,1221,1426,2
3166,1142,485,3
3167,358,1257,2
3168,976,1009,2
3169,1098,897,3
3170,1489,1009,2
3171,1675,1550,3
3172,342,500,2
3173,84,1308,3
3174,342,500,2
3175,996,1259,2
3176,173,788,2
3177,184,1009,2
3179,34,1368,3
3180,173,788,2
3181,1493,594,3
3182,1061,1259,2
3183,1246,945,2
3184,342,500,2
3185,342,500,2
3186,1589,1426,2
3187,610,1239,3
3188,618,105,2
3189,589,1308,3
3190,1301,1034,2
3191,65,293,2
3192,1221,1426,2
3193,1375,805,3
3194,619,145,2
3195,769,587,2
3196,173,788,2
3197,1220,125,4
3198,1255,587,2
3199,1244,500,2
3200,1250,1423,2
3201,389,1259,2
3202,806,1497,2
3203,739,1181,3
3204,508,362,2
3205,242,1531,2
3206,208,33,2
3208,1662,630,2
3209,184,1009,2
3210,50,312,2
3211,1051,955,3
3212,769,587,2
3213,1172,810,2
3214,729,1175,3
3215,1070,1423,2
3216,984,827,3
3217,1694,1621,2
3218,828,293,2
3219,988,727,2
3221,130,145,2
3222,1051,955,3
3223,333,1497,2
3224,1070,1423,2
3225,806,1497,2
3226,1103,1368,3
3227,57,314,3
3228,683,1606,3
3229,1,854,2
3230,239,1515,3
3231,173,788,2
3232,342,500,2
3233,414,206,3
3234,806,1497,2
3235,937,1174,3
3236,1301,1034,2
3237,342,500,2
3238,1186,312,2
3240,173,788,2
3241,1070,1423,2
3242,1301,1034,2
3243,1231,901,2
3244,628,149,3
3245,1007,485,3
3247,769,587,2
3248,801,766,3
3250,1301,1034,2
3251,173,788,2
3252,1250,1423,2
3253,196,1667,3
3254,828,293,2
3255,342,500,2
3256,1623,1066,3
3257,219,1081,2
3258,976,1009,2
3259,508,362,2
3260,565,500,2
3261,1680,587,2
3262,1286,854,2
3263,66,1430,3
3264,996,1259,2
3265,988,727,2
